Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Central Europe and the Baltics,CEB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,22312.7305372021,23101.2505100944,23869.0943328988,24971.5161123163,26201.3303598372,27864.3332126273,29977.3398146721,32302.3729630334,35861.6938022331,36454.2256390131,40122.4708640722,45290.5666614934,47989.0336580339,50487.3304819118,..
Central Europe and the Baltics,CEB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.8884748834282,76.0033944660035,76.3747350098375,76.6887696437325,76.5755119772504,76.9703062304413,76.929788715597,76.9764380835075,77.2659141936307,76.0162701269145,74.7232827859077,76.6522987292583,77.8966245256412,..,..
Central Europe and the Baltics,CEB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1444.49025527849,1499.42889486001,1575.50496970211,1632.46225763344,1691.67538769564,1837.07730177687,1956.51805710989,2086.43540662562,2352.43505900925,2579.05523887853,2902.7434293075,3092.78305304751,3290.36457530304,..,..
Early-demographic dividend,EAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7376.21000035276,7746.79231589443,7978.41644098917,8211.15483703771,8319.91351524904,8635.17494924391,9114.43760787062,9604.81221760973,9940.08715518173,9683.17629056452,10813.1164187462,12274.9678650021,13251.6405875685,13995.4055576952,..
Early-demographic dividend,EAR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2600380693651,68.6094630284121,68.962837783411,69.3249758824304,69.6305484421664,69.9484837084835,70.2729949393554,70.5486659921503,70.8424064605001,69.8801308490982,68.1790994839633,71.4304552508694,71.7962449795855,..,..
Early-demographic dividend,EAR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,319.124896069172,338.046648521895,359.751549297248,372.304820664298,389.101460207858,399.041938294931,400.444419226818,405.403916498639,416.670167750023,441.293048192342,493.447053666865,522.888022083451,566.496542833435,..,..
East Asia & Pacific,EAS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12774.0450451533,13656.8245476431,14414.5182813139,14992.9661007919,15476.3169877819,16050.8829878284,16840.9398808658,17964.5548011966,19051.2740202446,19381.2183978039,21508.4957629882,23692.0109735948,25623.4876925682,27285.2112349993,..
East Asia & Pacific,EAS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.8252830592191,75.1059726864745,75.3347729864005,75.5644270391791,75.7926010192992,75.9870166732102,76.0789923585537,76.3914229383171,76.5862412994962,76.5433946923267,76.152941315904,76.6767167147452,76.6594177267807,..,..
East Asia & Pacific,EAS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,673.316327786952,736.063077723918,788.554600419638,828.553665782221,874.873508037408,905.738330581697,951.326654991565,1022.41111826177,1111.14427231454,1197.32241023572,1319.06435215591,1516.71513670987,1588.52542587419,..,..
East Asia & Pacific (excluding high income),EAP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9671.39450196023,10521.4381327557,11177.0453327888,11753.5018629475,12146.381246446,12741.9933829132,13488.3932519376,14588.4749522605,15683.0628928641,16013.6575331545,17966.232211586,19926.1047343008,21666.586245648,23248.0251794368,..
East Asia & Pacific (excluding high income),EAP,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.9857453156401,74.2597872053228,74.4859323786011,74.7194528121745,74.9511243848739,75.1559117663434,75.2396714880306,75.57828618156,75.7689690321509,75.6976393295064,75.2781418410849,75.9325409436903,75.8806830895266,..,..
East Asia & Pacific (excluding high income),EAP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,390.317932374811,444.969793727499,485.054702074498,518.579205730987,553.05575103683,583.73694309831,624.256508899565,686.431235972489,764.027591359602,831.929441033825,915.436988531114,1085.4965678016,1186.41231308553,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9782.71988915979,10641.9758889001,11304.5205250122,11887.0556161046,12283.9743407011,12885.8931191671,13640.2006416112,14752.2703599872,15858.8609806639,16192.9997759835,18167.5298896498,20149.6883288908,21910.1107554067,23509.7241651154,..
East Asia & Pacific (IDA & IBRD countries),TEA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.0266932049917,74.2971126258118,74.5190033698096,74.7479822020749,74.9777768374826,75.1832269955477,75.2671640185859,75.6101241544347,75.8042877234534,75.7338497054699,75.3009806060199,75.9610347461336,75.9085643603807,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,390.328864618274,444.981399323671,485.066950240398,518.591580686865,553.070828712859,583.750591784588,624.2705851921,686.444669651098,764.042611876842,831.944423047879,915.450815811854,1085.51484586363,1186.42518523049,..,..
Euro area,EMU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,37425.4911917763,37768.4278187025,39041.982029586,40095.1497346369,41210.9174110231,43704.8506703575,45803.086939268,47721.5392432291,51240.6984179571,49691.2942669152,54187.8852814181,60990.0364610388,64036.3243961557,66097.0207220176,..
Euro area,EMU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1826341807676,81.1827315779388,81.4679843013022,81.8932526571977,81.5193991217567,81.9075874931284,81.8840085594743,82.0027602577719,82.2804211551829,81.4873571657503,81.5839330415712,81.6232025628471,82.194952481038,..,..
Euro area,EMU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3730.37454490329,3800.73030956865,3940.53474768502,4057.54507184369,4162.81206348269,4394.88332908915,4596.88822499106,4791.74886104123,5176.55509162431,5514.9311830067,6018.72088395727,6365.23703677988,6339.29911871271,7117.01196126619,..
Europe & Central Asia,ECS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27781.7311274521,28531.516509994,29838.5169515975,30599.3865524943,31036.6270972464,32453.9139931425,34200.0159773216,35921.0135977486,38545.9806349752,38031.3703932963,42315.3860874903,47640.0487461793,50252.4490126679,52463.146580384,..
Europe & Central Asia,ECS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.4794121218071,76.6805329995655,77.032472979769,77.3536133592449,77.3309732346625,77.681322731133,77.899058722117,78.0318800351487,78.3039072023535,77.1755313183473,76.7286864916739,77.8344787151258,78.3854816068932,..,..
Europe & Central Asia,ECS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,2324.98939315099,2402.32416137144,2517.96730530393,2590.71729961231,2642.43794544687,2771.03651540333,2896.52909033504,3028.30225190404,3289.23272566843,3663.23176033291,4001.46600880206,4359.3213550079,4462.52799606902,..,..
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13283.228376934,14029.3123919371,15269.9490097678,15792.8779525967,16078.5046699097,16677.5895418526,17661.7868732813,18319.4162646499,19465.5383031572,19787.1074998899,22121.8258332363,25117.9927611835,27541.8246833293,29333.2558966594,..
Europe & Central Asia (excluding high income),ECA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.1509502224104,72.6735984954506,73.1258294397593,73.4195161256746,73.755408258866,74.0313769065099,74.4033539029016,74.5927989243036,74.8158340567546,73.5536868675669,72.8823762052943,74.5731684190474,74.7923060983647,..,..
Europe & Central Asia (excluding high income),ECA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,662.251961047318,707.028257448016,759.976195968879,778.352410922166,793.223734622285,837.419306527668,856.523527598365,876.553196811459,956.264498118964,1079.93341007899,1237.48508569449,1227.1163762713,1426.28581798167,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,17521.3707938758,18510.8666206329,19777.587014235,20209.9815614972,19994.3530093688,20564.2096401326,21964.7124020384,23537.7557641473,25405.645073232,25836.4042607045,29887.2836538263,33015.0576725036,35796.1155604848,38139.1215730346,..
Europe & Central Asia (IDA & IBRD countries),TEC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9266644042886,72.3336150257883,72.7942035795041,73.0389491798356,73.3408132950813,73.6902109808946,74.1318681774556,74.2976622013592,74.590946255432,73.1492512511888,72.1506406826172,74.1883654842503,74.7265371994292,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,888.968393887811,954.607745192657,1032.88787867645,1059.43916650148,1056.69176359603,1100.06577505087,1164.81191807823,1238.80984999875,1385.00535843904,1715.80021187077,1902.84912616557,2044.40263799094,2297.28035198794,..,..
European Union,EUU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34669.9014097446,35114.5801591309,36292.0767441292,37366.0319968513,38548.9260082937,40899.5656413234,43027.5144476906,45021.8469693059,48583.5788891978,47566.4877983154,51969.9654059153,58483.7060713344,61368.1097230199,63585.4051981695,..
European Union,EUU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.1439505204152,80.1657773209271,80.4734324600181,80.8761653859288,80.5708966220669,80.9530808081627,80.9303097853099,81.0317510064821,81.3194524901835,80.4414754678551,80.3071964400875,80.7135056290876,81.4128063717702,..,..
European Union,EUU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3305.34065552726,3377.62038256346,3510.22329087598,3619.25167630099,3718.69454141102,3936.20781017032,4126.2370029607,4312.10566422892,4673.57118012375,4997.45773930366,5468.78944511764,5779.89950568391,5805.95433538822,6701.90681499504,..
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4652.68269289038,4869.80733789079,5093.91239922588,5141.21432433117,4942.52579018812,4985.12680271545,5261.51763264735,5415.62986634778,5650.70882540215,5457.88046784717,5760.78191095204,5994.67753109439,6234.09052638352,6394.56591330945,..
Fragile and conflict affected situations,FCS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.627635588706,60.1008402450513,60.4548394321653,60.5536917998503,60.7449931085508,60.9861836667017,61.2296826870125,61.7825083062786,62.1379545505037,62.0663682854031,61.6086810439385,62.702271566254,63.3499447771075,..,..
Fragile and conflict affected situations,FCS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,159.707773565876,169.492039884626,181.214655368106,188.209970831717,191.610954095213,203.276418009661,202.285961646299,203.335720200227,207.982921311057,220.191627685541,242.089255865421,196.630654656971,206.190390252474,..,..
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2099.8952875053,2107.54135555838,2201.32387247335,2350.00965045835,2407.82253135236,2502.77278365873,2589.60012586334,2694.07640998235,2819.51203606082,2816.02947421959,3035.06077004993,3310.58112579977,3449.70857928077,3611.76258813976,..
Heavily indebted poor countries (HIPC),HPC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.230074734651,60.0854649142786,60.6282276656734,61.0402807980245,61.561793936137,62.0038083727554,62.3151956659401,62.798544258222,63.0898004183278,63.0726319690016,62.5313735700637,63.8404458555462,64.7159054177481,..,..
Heavily indebted poor countries (HIPC),HPC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,103.069832590649,103.691535974173,110.747875412428,116.06340760209,120.420586213467,127.050328699724,124.976719606508,124.580645786263,133.902341414047,143.899666984381,155.607067782984,157.643944668216,153.140092811744,..,..
High income,HIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,38979.3878380943,40130.3137266059,41548.5136326383,42607.2014095507,43112.2069845915,44285.4117434756,46223.2330200325,48504.2435298516,50890.4564731205,49883.0437365868,55480.5274960962,61423.0350614697,64488.4960624259,67043.7863052171,..
High income,HIC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.9211536869619,79.0753647852261,79.312724764351,79.5654246205344,79.5243746206717,79.7243724353495,79.8538410660347,79.9668020572923,80.1994263126691,79.2043116686782,78.7999875245092,79.4309739106372,80.1498888009661,..,..
High income,HIC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,4173.42761085153,4315.68253369516,4467.84212808239,4645.37726847564,4808.58713828621,4993.12044187252,5179.12709538886,5394.45951106116,5697.05804238561,6273.56689214484,6704.08035874687,7053.04150776198,7298.65489266767,..,..
IBRD only,IBD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10087.6647469183,10711.6274942837,11221.906592292,11574.8629012142,11696.7014050383,12150.5171600068,12816.6612232485,13717.0427142915,14534.9262432671,14582.3073504821,16457.4028746827,18299.61832655,19833.3049201231,21125.5295962749,..
IBRD only,IBD,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.8270333930904,72.1636704451454,72.4633474422255,72.7509651570745,73.0328490236397,73.2592309044272,73.4857607809887,73.794943952938,74.031271888226,73.2951356970762,71.974203378406,74.2512624750087,74.5206328779372,..,..
IBRD only,IBD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,477.239102309628,515.650437879135,554.683411017316,578.589008617959,601.552244943625,623.534635259889,650.137709311751,690.49046843623,742.768029664946,810.631003027856,897.897595695791,1003.48412395738,1100.5261037713,..,..
IDA & IBRD total,IBT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8393.47134707479,8874.52148895672,9286.74986026974,9585.13465381562,9682.38025122366,10027.0010010095,10550.9378213364,11229.9611036069,11860.4025413635,11867.4047044233,13279.4102920713,14703.1017925182,15834.6785727655,16789.1368628921,..
IDA & IBRD total,IBT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.2348841118727,69.5733107675202,69.8686478501223,70.1204467725798,70.371709207031,70.614038767053,70.8308848986919,71.1530074814471,71.3939237835386,70.7488282427992,69.6679168391603,71.677581962506,72.0004516179201,..,..
IDA & IBRD total,IBT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,388.346222556253,417.532596711547,447.743293177684,466.361471774014,484.082236615315,500.72768390353,518.884270353583,547.693337859676,588.547971991895,639.964161735215,707.43901020458,782.48859937421,849.995955365088,..,..
IDA blend,IDB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4735.68182365158,4882.99438954339,5114.30069041268,5374.46541705095,5466.86233756788,5487.19711416762,5794.37026076309,5808.87282952887,6061.37099108251,6011.88481903651,6358.44134848704,6994.2427729342,7301.41287406728,7631.62285195617,..
IDA blend,IDB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.364406133511,59.6305637403653,59.8685731055257,60.0998681978251,60.2944946354402,60.5761664527178,60.818392907263,61.0740542759518,61.3259973798573,60.8180066140619,60.8765357381791,62.1288641416852,62.4621643327349,..,..
IDA blend,IDB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,134.848318304024,139.894588525813,150.060711361578,154.611812260539,160.708724837089,164.353144382021,169.106599659369,164.558746715844,175.026413066329,193.668601464797,225.010701685392,243.907082334552,247.332329576101,..,..
IDA only,IDX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2429.49547456917,2519.69755296072,2661.99299068207,2826.55855979793,2917.54107406588,3063.83486696593,3198.1536881154,3414.26345136,3604.33416147901,3648.26068626252,3909.4907910926,4276.6465402745,4484.0573049152,4697.56142203104,..
IDA only,IDX,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.4337521235987,62.9600748198823,63.3857727829593,63.6082110225495,63.8821179927396,64.3101407903027,64.6098588988294,65.172890099339,65.5828691146811,65.411479068422,64.8764634139942,66.3600605315493,67.0538318903115,..,..
IDA only,IDX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,104.063873149801,107.890814528456,116.752789759153,124.080067009507,130.234605662463,136.549201993217,135.360474297647,139.920427248214,147.713360450115,157.254695752894,173.500629820171,174.346968546722,172.165627223652,..,..
IDA total,IDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3245.47938209533,3356.23243740909,3530.45152345395,3728.3872961511,3818.71098310167,3917.10147164516,4111.12734168174,4252.99729813069,4462.59238622799,4471.41030039108,4760.4421186649,5219.70345539381,5459.15149707535,5710.14462861054,..
IDA total,IDA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.348574321013,61.7824167764851,62.1411087728605,62.3668503818576,62.6135498483383,62.9919508459629,63.2736954244909,63.7309311828707,64.0885399952044,63.8022749850664,63.4773799318061,64.8822902939527,65.4535223135408,..,..
IDA total,IDA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,115.131295844487,119.401809398336,128.640097086283,134.973622502451,141.097447554051,146.440824423133,147.265797284059,148.597231707543,157.154938567871,169.816833110536,191.243116828541,198.271026392479,197.962655276809,..,..
Late-demographic dividend,LTE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12812.6171941764,13705.0257253207,14491.8235163585,15041.7998392685,15136.8451869343,15659.9994446309,16562.7665581165,17904.9431960445,19217.8163474555,19505.7188725301,22189.5949316763,24509.735419639,26461.845974943,28317.7912539744,..
Late-demographic dividend,LTE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.9999962879426,75.2993648872023,75.5790485316218,75.8239893452748,76.0762328807769,76.2928997245812,76.4174343501022,76.7781489421434,76.9979606258316,76.6935638074913,76.3060136977083,76.9543256667468,77.1297750439663,..,..
Late-demographic dividend,LTE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,621.581601656762,680.371005861723,739.487709215899,783.118928278132,812.550808022596,847.484172206237,905.344768360007,986.179015632773,1092.24515718988,1208.60377081349,1325.58754658253,1522.66150184427,1670.22373985983,..,..
Latin America & Caribbean,LCN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14372.4393243219,14689.6911199798,15176.4622027107,15495.8029730722,15285.77124436,15549.131984903,16199.1118984474,16898.4425810925,17323.0966835133,16660.4622202066,18694.1407748025,20842.0307149293,22091.9909742258,23104.5519806078,..
Latin America & Caribbean,LCN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.9248923022491,74.1643943654901,74.3809772735109,74.5608348669826,74.7432221893097,74.6774848833781,74.8318087892113,75.052717198381,75.2042598654921,73.1889367681402,71.8141762189306,74.6472095421659,75.6435273174016,..,..
Latin America & Caribbean,LCN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1015.34572295043,1038.06342700138,1101.65888123623,1147.77983581462,1185.42989412845,1200.57771627317,1269.21224613228,1323.79821316182,1311.00779091648,1346.77789439353,1526.98840410386,1608.47186668874,1697.79799835723,..,..
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13969.4189094438,14244.8484895116,14709.9240319257,15005.7799653583,14758.7943347023,14975.9160775258,15582.8343364327,16248.3464217808,16606.5285731314,15959.7861953863,17874.2749394029,19941.4872916526,21091.6097448769,21961.1900211742,..
Latin America & Caribbean (excluding high income),LAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.6885627028693,73.9499064237775,74.169347496487,74.3770523065952,74.5553955667316,74.5306460760941,74.7006534427421,74.8906731016397,75.0513524613511,72.8759217271338,71.4377016432982,74.4897262626475,75.4986013301867,..,..
Latin America & Caribbean (excluding high income),LAC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,997.239954029959,1016.08812042469,1076.05601039079,1118.2771041788,1152.01815120304,1160.610189957,1222.88683394469,1274.81333869269,1316.59747849101,1350.45996582211,1533.28356339742,1607.28388126556,1695.86472765539,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14297.0954657503,14616.8414206646,15108.105599848,15428.6392790515,15215.4612293471,15481.5107131757,16138.7965758949,16834.6734570696,17245.5583162874,16581.5773349384,18606.9346826623,20740.5917002877,21983.7516896603,22984.6879888508,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.8112572375492,74.0531427389643,74.2726524054357,74.4642031483391,74.6505904118153,74.5894794269073,74.7614101353626,74.9760978010797,75.1319711493442,73.0747493617473,71.7449274626405,74.5684293540859,75.5699258379688,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,991.421091958829,1020.88321211811,1079.47605254159,1118.1566593554,1151.11659845855,1168.6396265393,1240.11055618282,1295.92666539879,1283.36681310325,1319.16630747378,1494.0722881544,1580.79691973841,1682.35902410296,..,..
Least developed countries: UN classification,LDC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2340.03004547928,2409.45907695783,2538.16442209321,2701.03743514697,2764.44106796674,2891.58480902358,3018.91866774615,3241.55828521514,3440.05379061737,3495.2109398591,3724.95262292927,4096.33828281235,4286.72070784438,4463.99564225243,..
Least developed countries: UN classification,LDC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.5004569048315,62.2254392368731,62.7233526127091,62.9592572959739,63.3049002618176,63.7237270680357,64.0339755156235,64.6022757660127,64.9724534415541,64.8323585417323,64.267342334044,65.7631857632163,66.5161002597788,..,..
Least developed countries: UN classification,LDC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,90.1187601263393,93.7282449429589,101.784830558372,109.531024082331,114.930369789404,122.39493270963,122.827271449874,126.644511391405,132.642515171296,139.800649349444,151.813298829137,156.810234625831,156.139150894035,..,..
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7868.32387443739,8328.08377798396,8715.0635492201,9016.54217178103,9150.40340839136,9491.34781860713,9973.33534562207,10596.609316186,11166.2037138118,11167.7999000381,12435.8668400966,13817.1392007064,14898.6485669954,15795.1303233276,..
Low & middle income,LMY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.2434633728345,69.5822714703333,69.8689891025595,70.119532025049,70.3675043362779,70.605934919215,70.8079915267906,71.1341613587801,71.3694842016144,70.7483333328129,69.6714224191227,71.6849231239061,71.9736125967917,..,..
Low & middle income,LMY,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,363.973574824764,390.718092147626,419.14180330455,437.961998948987,457.811217023834,473.298482557967,487.680446399257,513.288100107193,550.900597854019,586.040701173798,650.366242838586,723.507826520057,783.790934821796,..,..
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1702.58683136537,1596.11385546441,1664.48241234022,1771.24030314827,1821.64036992135,1885.79824806549,1903.98724303844,1968.11297248585,2019.66538900203,1988.60798117898,2114.52090936955,2276.19518277151,2289.51620645228,2353.04878368784,..
Low income,LIC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.8651146290921,60.4345555796009,60.8656156397362,60.8378194343705,60.9921347017928,61.4016938292427,61.5795083857409,62.3399876414984,62.7974465200669,62.8180995019214,62.3799887227483,63.4583102800447,64.5178957936853,..,..
Low income,LIC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,99.1032181417718,97.1127940201572,104.852623872386,111.6873822113,111.470087482273,121.003624365504,116.368709212615,114.644725394229,121.225710498686,125.599891648247,132.068156828298,134.634361925617,123.469283209142,..,..
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4704.7947958592,5060.20598398668,5286.29267475132,5490.24324464533,5688.70071204051,5948.51039941196,6294.50167587079,6736.04633109919,7158.47092259831,7111.84279550566,7837.43334833358,8826.07159182754,9599.87294803058,10225.4422860088,..
Lower middle income,LMC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.9915065219331,66.3602661185582,66.6966580151048,67.0394397674064,67.3495071977304,67.679193904199,67.9952915350318,68.2810033644819,68.5574256254118,68.040356336938,66.3662902978306,69.3010946755529,69.5963746571515,..,..
Lower middle income,LMC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,166.662882949117,181.62130898991,201.080835862318,204.04298350931,215.230624267023,223.125516680218,217.287546112789,225.914704587929,244.127743724331,261.878544143148,299.640902463836,331.45309743378,357.279288455658,..,..
